Date,svol_xf,margin_xf,c,d_jan,d_feb,d_mar,d_apr,d_may,d_jun,d_jul,d_aug,d_sep,d_oct,d_nov,d_dec,school_easter,school_holidays,school_ht_feb,school_ht_may,school_ht_oct,school_summer,school_xmas,payday_25,payday_lf,bh_aug,bh_boxd,bh_easter,bh_eastmon,bh_goodfri,bh_lastmay,bh_mayday,bh_ny,bh_xmas,day_fathers,day_mothers,day_valentine,trend_2007,trend_2008,trend_2009,trend_2010,trend_2011,ww_nat_dlta_maxtemp,ww_nat_dlta_mintemp,ww_nat_dlta_rain,ww_nat_dlta_sun,ww_nat_lta_maxtemp,ww_nat_lta_mintemp,ww_nat_lta_sun,ww_nat_maxtemp,ww_nat_lta_rain,ww_nat_mintemp,ww_nat_rain,ww_nat_sun,gfk_climmajpurch,gfk_consconf,gfk_econlst12msnth,gfk_econnxt12mnths,gfk_hhlst12mnths,gfk_hhnxt12mnths,oecd_bci,oecd_cci,oecd_cp_all,oecd_cp_energy,oecd_cp_food,oecd_cp_housing,oecd_cp_nfne,oecd_cp_service,oecd_gdp,oecd_gdp_2000base,oecd_hcp_all,oecd_intrate,oecd_unemploy,rsi_nfood_val_sa,rsi_nfood_vol_sa,rsi_val_sa,rsi_vol_sa,dist_xf,price_se_xf,price_se_lor,price_se_mayb,price_se_no7,prom_tft,prom_gwp,pos_ge,pos_pps,pos_fsdu,m_wow_tv,m_wow_olv,m_wow_social,m_wow_tot,m_amaze_tv,m_amaze_outdoor,m_amaze_display,m_amaze_tot,m_celeb_tv,m_celeb_outdoor,m_celeb_display,m_celeb_tot,xf_total,comp_lor_tot,comp_mayb_tot,comp_no7_tot,svol_xf_add,random,error
2021-10-26,439124.52627088927,0.9,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.857142857142857,0.142857142857142,0.0,0.0,0.714285714285714,0.0,0.0,0.714285714285714,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,52.1428571428574,43.2857142857144,0.0,0.0,0.0,-3.99771272651723,-4.1795527747084,-0.182860585197966,0.632000671550479,11.7042062466346,5.8626696596831,2.66150582700692,7.70649352011742,2.74519825320581,1.68311688497469,2.56233766800784,3.2935064985574,-43,-36,-72,-37,-18,-12,97.17435,95.17435,110.0092,149.9125,120.1,112.055,105.4912,110.7441,1445580,1165251.08903842,110.0092,4.58,6.2,101.5,107.1,107.1,105.2,0.81,9.92,10.116,9.02,10.42969410358798,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69673,0,685175,687158.0004426979,0.9971226490113538,0.1380720197408047
2021-11-02,445698.99708235613,0.9,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52.1428571428574,44.2857142857144,0.0,0.0,0.0,-0.998067651372304,0.405355479758562,-0.427190387334062,-1.16491850291784,10.877288428116,5.25438481158377,2.4779055248262,9.8792207767437,2.77394362880417,5.65974029134233,2.3467532414701,1.31298702190835,-39,-35,-71,-36,-17,-10,96.64651,94.6874799999999,109.9092,144.112,121.8,112.2637,105.5912,110.8683,1445580,1165251.08903842,109.9092,4.26,6.3,100.9,107.0,107.2,105.2,0.81,9.92,10.116,9.02,10.42969410358798,0.42857142857142855,0.5714285714285714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,190418,97717,379880,719501.6444778254,0.33272763868643485,-0.02161968629386239
2021-11-09,435035.46431154804,0.9,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52.1428571428574,45.2857142857144,0.0,0.0,0.0,0.379522429519299,1.22405772018115,0.0722401314084602,-0.55949945658474,9.8399580602363,4.32529293009839,2.21144751882814,10.2194804897556,2.60048712279879,5.54935065027955,2.67272725420725,1.6519480622434,-39,-35,-71,-36,-17,-10,96.64651,94.6874799999999,109.9092,144.112,121.8,112.2637,105.5912,110.8683,1445580,1165251.08903842,109.9092,4.26,6.3,100.9,107.0,107.2,105.2,0.81,9.92,10.116,9.02,10.42969410358798,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,176223,138108,312215,721659.9060109705,0.14273508684840175,-0.05340558002302716
2021-11-16,438563.1575249665,0.9,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52.1428571428574,46.2857142857145,0.0,0.0,0.0,0.0164715800884827,1.21020049369836,-1.54314643748302,-0.147247022657687,9.21339854420822,3.75733198118791,1.95503923397198,9.2298701242967,2.56652305782136,4.96753247488628,1.02337662033833,1.8077922113143,-39,-35,-71,-36,-17,-10,96.64651,94.6874799999999,109.9092,144.112,121.8,112.2637,105.5912,110.8683,1445580,1165251.08903842,109.9092,4.26,6.3,100.9,107.0,107.2,105.2,0.81,9.92,10.116,9.02,10.42969410358798,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2746,107930,491021,717942.7893557259,0.9613540027381755,0.0883309685872796
2021-11-23,484770.3331858993,0.9,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,52.1428571428574,47.2857142857145,0.0,0.0,0.0,-1.89106947869358,-2.13969038600115,-0.872579572910007,0.244021201446957,8.77808244012301,3.42150856921269,1.74299179466154,6.88701296142943,2.46478737287801,1.28181818321153,1.592207799968,1.9870129961085,-39,-35,-71,-36,-17,-10,96.64651,94.6874799999999,109.9092,144.112,121.8,112.2637,105.5912,110.8683,1445580,1165251.08903842,109.9092,4.26,6.3,100.9,107.0,107.2,105.2,0.81,9.92,10.116,9.02,10.42969410358798,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,278312.755088853,105315.61167648013,59421.15267361111,443049.51943894423,0.0,0.0,0.0,0.0,886099.0388778885,14252,44831,369529,792711.7617748453,0.5132190853677991,0.0016570699485198414
2021-11-30,365972.19374499994,0.9,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.142857142857142,0.857142857142857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52.1428571428574,48.2857142857145,0.0,0.0,0.0,-3.19922438929967,-4.12396069630011,-0.0625903775404384,1.48460362358136,8.42260101639191,3.09279184928186,1.68552624501968,5.22337662709223,2.36129170207686,-1.03116884701824,2.29870132453642,3.17012986860105,-39,-35,-71,-36,-17,-10,96.64651,94.6874799999999,109.9092,144.112,121.8,112.2637,105.5912,110.8683,1445580,1165251.08903842,109.9092,4.26,6.3,100.9,107.0,107.2,105.2,0.81,9.67,10.413,8.8,10.16895175099828,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,527329.4306946688,83635.60366071523,43103.41855178572,654068.4529071698,0.0,0.0,0.0,0.0,1308136.9058143396,425542,81307,594488,591608.7958057927,0.20918733751701413,-0.04046221178102744
2021-12-07,336462.2431480197,0.9,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52.1428571428574,49.2857142857145,0.0,0.0,0.0,-2.00989761200329,-3.12409081173654,1.43151920337261,0.172159528591613,7.60730023727299,2.32279211843028,1.69667162831862,5.5974026252697,2.30744186063011,-0.80129869330626,3.73896106400273,1.86883115691024,-29,-33,-72,-41,-15,-10,96.04328,94.12794,109.5091,139.9117,122.7,111.9506,105.2912,111.7017,1445580,1165251.08903842,109.5091,3.62,6.5,102.5,111.1,107.7,107.1,0.81,9.67,10.413,8.8,10.16895175099828,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,158946.81421647817,69265.45102067867,44038.84769565523,272251.1129328121,0.0,0.0,0.0,0.0,544502.2258656241,376115,100162,409678,544226.6374870548,0.5068299831899656,0.0008560532697303371
2021-12-14,378808.7504611858,0.9,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52.1428571428574,50.2857142857146,0.0,0.0,0.0,1.41277825826545,-0.456034909750914,-0.982976813520612,-0.499440484173948,6.99111787845191,1.73915178363681,1.5929469706556,8.40389613671736,2.25050927555706,1.2831168738859,1.26753246203645,1.09350648648166,-29,-33,-72,-41,-15,-10,96.04328,94.12794,109.5091,139.9117,122.7,111.9506,105.2912,111.7017,1445580,1165251.08903842,109.5091,3.62,6.5,102.5,111.1,107.7,107.1,0.81,9.67,10.413,8.8,10.16895175099828,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51093.26198526434,34716.837258647356,85810.0992439117,0.0,0.0,0.0,0.0,171620.1984878234,244956,122606,556718,580784.8159730529,0.6576706508721666,0.020305709614987427
2021-12-21,210198.7840377496,0.9,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.714285714285714,0.0,0.0,0.0,0.0,0.714285714285714,1,1,0,1,0,0,0,0,0,0,1,0,0,0,52.1428571428574,51.2857142857146,0.0,0.0,0.0,0.646191973949758,2.97057056331104,-2.00893219194259,-0.0238074212603885,6.55250937057744,1.33852033238817,1.55757365552977,7.1987013445272,2.15308803544046,4.30909089569921,0.14415584349787,1.53376623426939,-29,-33,-72,-41,-15,-10,96.04328,94.12794,109.5091,139.9117,122.7,111.9506,105.2912,111.7017,1445580,1165251.08903842,109.5091,3.62,6.5,102.5,111.1,107.7,107.1,0.81,9.67,10.413,8.8,10.16895175099828,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,203800.11900826448,50159.36205011248,45923.28775524465,299882.7688136216,0.0,0.0,0.0,0.0,599765.5376272432,71479,61290,520518,345685.5622846398,0.04002401021151214,-0.08752037568369325
2021-12-28,260505.24679085653,0.9,1,0.428571428571428,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.571428571428571,0.0,0.714285714285714,0.0,0.0,0.0,0.0,0.714285714285714,0,0,0,0,0,0,0,0,0,1,0,0,0,0,52.1428571428574,52.1632653061228,0.122448979591836,0.0,0.0,-4.16177645439486,-3.32025984048141,-2.13771377473257,0.0939737313833605,6.65917904972678,1.49688322128486,1.55667561512462,2.49740259533191,2.24810338444486,-1.82337661919655,0.110389609712284,1.65064934650798,-29,-33,-72,-41,-15,-10,96.04328,94.12794,109.5091,139.9117,122.7,111.9506,105.2912,111.7017,1445580,1165251.08903842,109.5091,3.62,6.5,102.5,111.1,107.7,107.1,0.81,9.67,10.413,8.8,10.16895175099828,0.5714285714285714,0.42857142857142855,0.0,0.0,0.0,0.0,0.0,0.0,0.0,330440.33719008265,89088.60247137233,28679.92788925759,448208.8675507126,0.0,0.0,0.0,0.0,896417.7351014252,96749,112641,519878,458674.4644632331,0.14202298271365676,-0.05356373130174086
2022-01-04,438655.42992672423,0.9,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52.1428571428574,52.2857142857146,0.999999999999999,0.0,0.0,-3.47128514243356,-4.76725953861113,-1.77544634366753,0.290649363718084,7.01024617009294,1.82959720923151,1.6392207577532,3.53896102765937,2.34817361612387,-2.93766232937961,0.572727272456342,1.92987012147129,-27,-37,-80,-48,-18,-14,95.32584,93.74921,108.7091,137.8115,122.0,112.0071,104.3913,111.2532,1394989,1108447.68537481,108.7091,3.67,6.8,102.9,110.9,107.8,106.8,0.81,9.67,10.413,8.8,10.16895175099828,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,89407.5041322314,99748.7631184055,29100.217651293588,218256.4849019305,0.0,0.0,0.0,0.0,436512.969803861,167155,116621,117800,677633.8347653318,0.001210428911242567,-0.15165310465136203
2022-01-11,466922.9679782836,0.9,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52.1428571428574,52.2857142857146,1.99999999999999,0.0,0.0,0.651985519898548,0.338521074109304,0.984079402261482,-0.337479020212511,7.35840408677544,2.24589452220785,1.69072577378825,8.01038960667399,2.19773878023402,2.58441559631716,3.1818181824955,1.35324675357574,-27,-37,-80,-48,-18,-14,95.32584,93.74921,108.7091,137.8115,122.0,112.0071,104.3913,111.2532,1394989,1108447.68537481,108.7091,3.67,6.8,102.9,110.9,107.8,106.8,0.81,9.36,10.035,8.88,9.47,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,117332.03966942149,106830.95750301557,54903.93493847019,279066.9321109073,0.0,0.0,0.0,0.0,558133.8642218146,126145,158500,161566,731528.3631315122,0.27470526206524026,-0.02993218380357396
2022-01-18,441954.3699672309,0.9,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52.1428571428574,52.2857142857146,2.99999999999999,0.0,0.0,-1.10244383957401,-1.23883266187061,2.12579466468358,0.716330485549946,7.44270354639323,2.3232482517048,1.79795521182198,6.34025970681921,2.0923871742631,1.08441558983418,4.21818183894668,2.51428569737192,-27,-37,-80,-48,-18,-14,95.32584,93.74921,108.7091,137.8115,122.0,112.0071,104.3913,111.2532,1394989,1108447.68537481,108.7091,3.67,6.8,102.9,110.9,107.8,106.8,0.81,9.36,10.035,8.88,9.47,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40811.884935654794,100435.13993372986,51646.470475,192893.49534438466,0.0,0.0,0.0,0.0,385786.9906887693,117877,45131,164491,710054.3302808694,0.13394864665914796,-0.05539589279818524
2022-01-25,436367.4616270752,0.9,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,52.1428571428574,52.2857142857146,3.99999999999999,0.0,0.0,-0.815403589258094,-0.501968535728668,-0.534361482804438,-0.664304279976835,7.39332567956555,2.2084620397838,1.93703155338143,6.57792209030745,1.97462121404607,1.70649350405513,1.44025973124163,1.27272727340459,-27,-37,-80,-48,-18,-14,95.32584,93.74921,108.7091,137.8115,122.0,112.0071,104.3913,111.2532,1394989,1108447.68537481,108.7091,3.67,6.8,102.9,110.9,107.8,106.8,0.81,9.36,10.035,8.88,9.47,0.42857142857142855,0.5714285714285714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27546.63070953633,85028.12035557814,85466.409385,198041.16045011446,0.0,0.0,0.0,0.0,396082.3209002289,302618,30292,307628,684705.9303018423,0.2671049003222068,-0.031079629047713126
2022-02-01,501900.8199768998,0.9,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52.1428571428574,52.2857142857146,5.0,0.0,0.0,-4.6653249356157,-3.60032642526545,0.53707727978497,-0.0420625183264072,7.58350674977227,2.10032642681363,2.26284174508544,2.91818181415656,1.70188375451219,-1.49999999845182,2.23896103429716,2.22077922675903,-24,-35,-82,-40,-18,-8,94.56808,94.18843,109.6091,139.6116,124.0,112.2158,105.0912,111.4775,1394989,1108447.68537481,109.6091,3.69,7.1,99.4,107.2,106.6,104.9,0.81,9.36,10.035,8.88,9.47,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,83452.19108737583,67057.93944272005,0.0,150510.1305300959,0.0,0.0,0.0,0.0,301020.2610601918,286618,1675,158271,758258.7131252397,0.8775022567205182,0.058129549691227016
2022-02-08,494145.4578027055,0.9,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,52.1428571428574,52.2857142857146,6.0,0.0,0.0,-2.57987715677647,-3.14664361745488,0.689542205300006,-0.571462110776281,7.76689011251637,1.94274750452132,2.65068290414348,5.1870129557399,1.70656167551568,-1.20389611293356,2.39610388081569,2.0792207933672,-24,-35,-82,-40,-18,-8,94.56808,94.18843,109.6091,139.6116,124.0,112.2158,105.0912,111.4775,1394989,1108447.68537481,109.6091,3.69,7.1,99.4,107.2,106.6,104.9,0.81,9.36,10.035,8.88,9.47,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,136897.87444933917,75782.67360455357,0.0,212680.54805389274,0.0,0.0,0.0,0.0,425361.0961077855,184321,0,169323,648663.5234520234,0.1970120953211424,-0.04261710998012543
2022-02-15,527858.1065695408,0.9,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.714285714285714,0.714285714285714,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52.1428571428574,52.2857142857146,7.0,0.0,0.0,1.24249283745118,1.79009534058832,-1.48692523011591,-1.3558101816674,7.79776690157001,1.86445013377373,2.86490110279535,9.0402597390212,1.74406809041317,3.65454547436206,0.257142860297258,1.50909092112795,-24,-35,-82,-40,-18,-8,94.56808,94.18843,109.6091,139.6116,124.0,112.2158,105.0912,111.4775,1394989,1108447.68537481,109.6091,3.69,7.1,99.4,107.2,106.6,104.9,0.81,9.36,10.035,8.88,9.47,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,95516.73641703377,82273.56083571428,0.0,177790.29725274805,0.0,0.0,0.0,0.0,355580.5945054961,0,0,161532,679146.5853999397,0.48601316709103504,-0.0017533488225824477
2022-02-22,588306.1155806121,0.9,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,52.1428571428574,52.2857142857146,8.0,0.0,0.0,1.6233753469533,3.68609558320218,-1.27473732645739,-1.99181501768678,7.8532480891199,1.74247585775462,3.10739943708357,9.4766234360732,1.62019186864143,5.4285714409568,0.34545454218403,1.11558441939679,-24,-35,-82,-40,-18,-8,94.56808,94.18843,109.6091,139.6116,124.0,112.2158,105.0912,111.4775,1394989,1108447.68537481,109.6091,3.69,7.1,99.4,107.2,106.6,104.9,0.81,9.36,10.035,8.88,9.47,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,78227.35682819384,76622.57378860119,0.0,154849.93061679503,0.0,0.0,0.0,0.0,309699.86123359005,357244,0,204052,733427.3271004539,0.5718511213222623,0.009054447530158848
2022-03-01,637789.5393946997,0.9,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52.1428571428574,52.2857142857146,9.0,0.0,0.0,-0.0911299470873858,-1.05866525780124,0.585701302266713,0.137282058268356,8.38074035156023,2.23658733131102,3.09908158839062,8.28961040447284,1.5792337586431,1.17792207350978,2.16493506090981,3.23636364665898,-23,-30,-75,-31,-17,-6,94.20875,95.16534,109.8092,137.8115,123.5,112.168,105.4912,111.7473,1394989,1108447.68537481,109.8092,3.25,7.2,100.9,108.8,107.9,106.3,0.81,9.36,10.035,8.88,9.47,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,77182.85520583334,0.0,77182.85520583334,0.0,0.0,0.0,0.0,154365.7104116667,217157,114578,153243,847570.0054314756,0.09566638498421365,-0.06533232888085222
2022-03-08,666589.1412802091,0.9,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52.1428571428574,52.2857142857146,10.0,0.0,0.0,0.594721490096297,0.912294373070362,-0.370139294111461,0.0321266379092008,9.19618757108787,2.73186147420117,3.30943182257565,9.79090906118417,1.64416526496368,3.64415584727154,1.27402597085222,3.34155846048485,-23,-30,-75,-31,-17,-6,94.20875,95.16534,109.8092,137.8115,123.5,112.168,105.4912,111.7473,1394989,1108447.68537481,109.8092,3.25,7.2,100.9,108.8,107.9,106.3,0.81,9.36,10.035,8.88,9.47,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45919.84567369047,0.0,45919.84567369047,0.0,0.0,0.0,0.0,91839.69134738094,204946,103461,103012,875369.3844465422,0.029385639498214933,-0.09449502114358019
2022-03-15,729807.3629715414,0.9,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52.1428571428574,52.2857142857146,11.0,0.0,0.0,2.20462665657738,-1.21480437239296,-1.50224938770636,3.35300989788949,9.89667208435453,3.42909007961514,3.27166542361207,12.1012987409319,1.59315847745432,2.21428570722217,0.0909090897479614,6.62467532150157,-23,-30,-75,-31,-17,-6,94.20875,95.16534,109.8092,137.8115,123.5,112.168,105.4912,111.7473,1394989,1108447.68537481,109.8092,3.25,7.2,100.9,108.8,107.9,106.3,0.81,9.36,10.035,8.88,9.47,0.7142857142857143,0.2857142857142857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27182.61589892857,0.0,27182.61589892857,0.0,0.0,0.0,0.0,54365.23179785714,158477,16403,134440,875349.9451503514,0.832849734277746,0.04827439122601332
2022-03-22,823269.951298999,0.9,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,52.1428571428574,52.2857142857146,12.0,0.0,0.0,-0.8647463363632,0.11142316898654,-0.314150920080466,0.606354479701408,10.5842268880457,3.88857684185066,3.63520396932696,9.7194805516825,1.48687818899536,4.0000000108372,1.17272726891489,4.24155844902837,-23,-30,-75,-31,-17,-6,94.20875,95.16534,109.8092,137.8115,123.5,112.168,105.4912,111.7473,1394989,1108447.68537481,109.8092,3.25,7.2,100.9,108.8,107.9,106.3,0.81,9.36,10.035,8.88,9.47,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,144190.0075700227,44035.5902625,0.0,188225.5978325227,0.0,0.0,0.0,0.0,376451.1956650454,359804,0,136571,963352.5996987639,0.8537301193306993,0.052628320221334284
2022-03-29,718019.9575177663,0.9,1,0.0,0.0,0.428571428571428,0.571428571428571,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52.1428571428574,52.2857142857146,12.9999999999999,0.0,0.0,1.07965843877724,-0.51825007728121,-1.20841557401363,0.652563291482069,10.9229389241869,3.92734099258416,4.11237179760448,12.0025973629641,1.5499740154366,3.40909091530295,0.341558441422976,4.76493508908655,-23,-30,-75,-31,-17,-6,94.20875,95.16534,109.8092,137.8115,123.5,112.168,105.4912,111.7473,1394989,1108447.68537481,109.8092,3.25,7.2,100.9,108.8,107.9,106.3,0.81,9.36,10.035,8.88,9.47,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,167023.0885692657,61921.165,0.0,228944.2535692657,0.0,0.0,0.0,0.0,457888.5071385314,406378,0,168856,853917.8729632571,0.8923094728711132,0.06194519971925825
2022-04-05,817007.7382921044,0.9,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.714285714285714,0.714285714285714,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,52.1428571428574,52.2857142857146,13.9999999999999,0.0,0.0,0.903166157741209,1.32470501220006,-0.0271851456248654,-0.564344404028245,11.2435870791037,3.85581443453054,4.59681194230142,12.1467532368449,1.64406825408979,5.18051944673061,1.61688310846492,4.03246753827317,-22,-27,-77,-15,-18,-3,94.41286,96.24692,110.1092,138.3115,122.9,112.7941,105.8912,112.4564,1394989,1108447.68537481,110.1092,3.41,7.5,100.8,109.1,108.1,106.8,0.81,9.36,10.035,8.88,9.47,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,132683.57305071913,64257.0,0.0,196940.57305071913,0.0,0.0,0.0,0.0,393881.14610143827,131981,0,3781,999424.3163756088,0.17423501797164376,-0.04687805249921902
2022-04-12,718576.6934652277,0.9,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.714285714285714,0.714285714285714,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,52.1428571428574,52.2857142857146,14.9999999999999,0.0,0.0,0.705461732424222,1.34384567860291,-0.873120290911443,-1.17317724437143,11.785447299035,4.14056993182196,4.80434607571443,12.4909090314592,1.653639776656,5.48441561042488,0.780519485744563,3.631168831343,-22,-27,-77,-15,-18,-3,94.41286,96.24692,110.1092,138.3115,122.9,112.7941,105.8912,112.4564,1394989,1108447.68537481,110.1092,3.41,7.5,100.8,109.1,108.1,106.8,0.81,9.36,10.035,8.88,9.47,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31103.330809992425,88226.0,0.0,119329.33080999242,0.0,0.0,0.0,0.0,238658.66161998484,213665,0,3855,888960.1600254884,0.2351330050497098,-0.03610231515859321
2022-04-19,871005.8556174404,0.9,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,52.1428571428574,52.2857142857146,15.9999999999999,0.0,0.0,2.13641394888167,0.0789029636211407,-1.06915584567842,1.98324994034971,12.6324171679308,5.03278538611351,4.91025658576516,14.7688311168125,1.54967532532705,5.11168834973465,0.480519479648633,6.89350652611487,-22,-27,-77,-15,-18,-3,94.41286,96.24692,110.1092,138.3115,122.9,112.7941,105.8912,112.4564,1394989,1108447.68537481,110.1092,3.41,7.5,100.8,109.1,108.1,106.8,0.81,9.36,10.035,8.88,9.47,1.0,0.0,0.0,0.5714285714285714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,289445,202143,5241,996665.6515077405,0.36630518159910486,-0.017082761817199765
